公開類,,編製機關,新竹市政府(民政處),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
月報,次月5日前編送,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
月統計報表之1,新竹市各區村里　村里鄰戶數、人口數與戶籍動態登記數按性別、登記項目及區域分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中華民國115年06月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRRP03310,單位：戶；人；對,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
區域代碼,區域別,村里數_現有門牌,村里數_戶籍登記,鄰數_現有門牌,鄰數_戶籍登記,戶數,性別,人口數,遷入人數_合計,遷入人數_自國外,遷入人數_自他省(市)_新北市,遷入人數_自他省(市)_臺北市,遷入人數_自他省(市)_桃園市,遷入人數_自他省(市)_臺中市,遷入人數_自他省(市)_臺南市,遷入人數_自他省(市)_高雄市,遷入人數_自他省(市)_臺灣省,遷入人數_自他省(市)_福建省,遷入人數_自他省(市)_其他省(市),遷入人數_自本省他縣(市),遷入人數_自本縣(市)他鄉(鎮市區),遷入人數_初設戶籍,遷入人數_其他,遷出人數_合計,遷出人數_往國外,遷出人數_往他省(市)_新北市,遷出人數_往他省(市)_臺北市,遷出人數_往他省(市)_桃園市,遷出人數_往他省(市)_臺中市,遷出人數_往他省(市)_臺南市,遷出人數_往他省(市)_高雄市,遷出人數_往他省(市)_臺灣省,遷出人數_往他省(市)_福建省,遷出人數_往他省(市)_其他省(市),遷出人數_往本省他縣(市),遷出人數_往本縣(市)他鄉(鎮市區),遷出人數_廢止戶籍,遷出人數_其他,住址變更人數_入,住址變更人數_出,行政區域調整人數_增,行政區域調整人數_減,嬰兒出生總數_合計,嬰兒出生總數_婚生,嬰兒出生總數_非婚生_已認領,嬰兒出生總數_非婚生_未認領,嬰兒出生總數_無依兒童,生母原屬國籍(地區)_大陸港澳地區,生母原屬國籍(地區)_外國籍,生父原屬國籍(地區)_大陸港澳地區,生父原屬國籍(地區)_外國籍,遺腹子,雙胞胎,三胞胎以上,死亡人數,認領人數,收養人數,終止收養人數,監護人數,輔助人數,未成年子女權利義務行使負擔人數,結婚對數_合計,結婚對數_不同性別,結婚對數_相同性別,離婚／終止結婚對數_合計,離婚／終止結婚對數_不同性別,離婚／終止結婚對數_相同性別
10018010020,三民里,,,,,,計,5994,15,0,0,1,3,0,1,0,0,0,0,2,8,0,0,24,1,2,1,0,2,1,0,0,0,0,10,7,0,0,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,3,0,1,1,0
10018010020,三民里,1,1,26,26,2557,男,2823,5,0,0,1,0,0,0,0,0,0,0,1,3,0,0,10,0,1,0,0,1,1,0,0,0,0,2,5,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010020,三民里,,,,,,女,3171,10,0,0,0,3,0,1,0,0,0,0,1,5,0,0,14,1,1,1,0,1,0,0,0,0,0,8,2,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,0
10018010021,東園里,,,,,,計,8868,17,5,0,0,2,0,6,1,0,0,0,3,0,0,0,25,0,2,1,1,0,4,0,0,0,0,9,8,0,0,15,26,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0
10018010021,東園里,1,1,20,20,3396,男,4320,7,3,0,0,1,0,2,0,0,0,0,1,0,0,0,10,0,0,1,1,0,1,0,0,0,0,5,2,0,0,6,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,0,,,0
10018010021,東園里,,,,,,女,4548,10,2,0,0,1,0,4,1,0,0,0,2,0,0,0,15,0,2,0,0,0,3,0,0,0,0,4,6,0,0,9,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0
10018010022,東勢里,,,,,,計,5810,18,2,0,0,0,1,0,0,0,0,0,8,7,0,0,11,0,3,0,0,3,0,1,0,0,0,3,1,0,0,22,8,0,0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0
10018010022,東勢里,1,1,17,17,2435,男,2823,8,1,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,2,0,0,1,0,1,0,0,0,1,0,0,0,13,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018010022,東勢里,,,,,,女,2987,10,1,0,0,0,1,0,0,0,0,0,5,3,0,0,6,0,1,0,0,2,0,0,0,0,0,2,1,0,0,9,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,0
10018010023,光復里,,,,,,計,3788,13,0,1,0,0,0,0,0,0,0,0,7,5,0,0,10,0,1,0,0,0,2,1,0,0,0,3,3,0,0,7,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
10018010023,光復里,1,1,18,18,1507,男,1849,7,0,1,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,1,1,0,0,0,3,2,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,0
10018010023,光復里,,,,,,女,1939,6,0,0,0,0,0,0,0,0,0,0,4,2,0,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,0,,,0
10018010024,豐功里,,,,,,計,5778,13,0,3,0,0,0,1,1,0,0,0,3,5,0,0,17,1,2,2,0,0,1,3,0,0,0,8,0,0,0,8,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,1,0,1,1,0
10018010024,豐功里,1,1,34,34,2384,男,2780,4,0,2,0,0,0,1,0,0,0,0,1,0,0,0,7,1,1,0,0,0,1,1,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,,,0,,,0
10018010024,豐功里,,,,,,女,2998,9,0,1,0,0,0,0,1,0,0,0,2,5,0,0,10,0,1,2,0,0,0,2,0,0,0,5,0,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010025,武功里,,,,,,計,5083,14,3,2,0,1,0,0,1,0,0,0,2,4,1,0,14,3,5,1,0,0,1,0,0,0,0,3,1,0,0,9,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,2,2,0,1,1,0
10018010025,武功里,1,1,23,23,2282,男,2416,5,1,2,0,0,0,0,0,0,0,0,0,2,0,0,6,1,3,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,,0,,,0
10018010025,武功里,,,,,,女,2667,9,2,0,0,1,0,0,1,0,0,0,2,2,1,0,8,2,2,1,0,0,1,0,0,0,0,2,0,0,0,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,,0,,,0
10018010026,綠水里,,,,,,計,8299,20,0,3,1,1,0,0,1,0,0,0,7,7,0,0,38,3,2,2,0,1,6,0,0,0,0,11,13,0,0,20,19,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,5,0,1,1,0
10018010026,綠水里,1,1,22,22,3230,男,3999,7,0,0,0,1,0,0,0,0,0,0,2,4,0,0,17,1,2,1,0,0,3,0,0,0,0,5,5,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010026,綠水里,,,,,,女,4300,13,0,3,1,0,0,0,1,0,0,0,5,3,0,0,21,2,0,1,0,1,3,0,0,0,0,6,8,0,0,8,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010027,東山里,,,,,,計,3943,8,0,0,1,0,0,0,1,0,0,0,2,4,0,0,11,1,0,2,0,2,3,0,0,0,0,2,1,0,0,7,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0
10018010027,東山里,1,1,22,22,1527,男,1929,4,0,0,1,0,0,0,1,0,0,0,1,1,0,0,5,1,0,1,0,2,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,0,,,0
10018010027,東山里,,,,,,女,2014,4,0,0,0,0,0,0,0,0,0,0,1,3,0,0,6,0,0,1,0,0,3,0,0,0,0,1,1,0,0,3,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010028,光鎮里,,,,,,計,4115,7,0,0,0,0,0,0,0,0,0,0,1,5,1,0,7,0,0,0,0,1,0,0,0,0,0,4,2,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,1,0,1
10018010028,光鎮里,1,1,24,24,1565,男,1979,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,0,1,0,0,0,0,0,3,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,1
10018010028,光鎮里,,,,,,女,2136,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018010029,新興里,,,,,,計,3624,12,0,1,2,0,2,0,0,0,0,0,3,4,0,0,5,0,0,0,0,2,0,1,0,0,0,1,1,0,0,7,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,1,1,0
10018010029,新興里,1,1,26,25,1527,男,1818,4,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,0,,,0
10018010029,新興里,,,,,,女,1806,8,0,1,1,0,2,0,0,0,0,0,2,2,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010030,柴橋里,,,,,,計,6427,11,0,1,0,1,1,1,0,0,0,0,1,5,1,0,13,2,0,4,1,0,0,0,0,0,0,1,5,0,0,17,11,0,0,2,2,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,5,5,0,2,2,0
10018010030,柴橋里,1,1,21,21,2705,男,3161,5,0,1,0,0,1,0,0,0,0,0,0,2,1,0,8,1,0,4,0,0,0,0,0,0,0,1,2,0,0,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,0,,,0
10018010030,柴橋里,,,,,,女,3266,6,0,0,0,1,0,1,0,0,0,0,1,3,0,0,5,1,0,0,1,0,0,0,0,0,0,0,3,0,0,12,9,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,,,0,,,0
10018010031,高峰里,,,,,,計,6373,10,0,2,0,1,0,0,0,0,1,0,2,3,1,0,22,1,2,1,0,1,1,0,0,0,0,3,13,0,0,7,7,0,0,4,4,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0
10018010031,高峰里,1,1,32,32,2475,男,3196,6,0,1,0,0,0,0,0,0,1,0,1,3,0,0,8,0,0,0,0,0,0,0,0,0,0,2,6,0,0,3,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,,,0,,,0
10018010031,高峰里,,,,,,女,3177,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,14,1,2,1,0,1,1,0,0,0,0,1,7,0,0,4,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010032,仙宮里,,,,,,計,1423,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
10018010032,仙宮里,1,1,9,9,670,男,717,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,0
10018010032,仙宮里,,,,,,女,706,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018010033,光明里,,,,,,計,3473,10,3,0,2,0,0,0,1,0,0,0,2,1,1,0,6,1,0,1,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
10018010033,光明里,1,1,28,27,1584,男,1682,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010033,光明里,,,,,,女,1791,7,3,0,1,0,0,0,1,0,0,0,1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018010035,立功里,,,,,,計,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018010035,立功里,1,1,11,11,405,男,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018010035,立功里,,,,,,女,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018010036,軍功里,,,,,,計,3308,9,1,0,1,1,1,0,1,0,0,0,2,2,0,0,5,2,1,0,0,0,0,0,0,0,0,2,0,0,0,3,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,0
10018010036,軍功里,1,1,39,36,1496,男,1634,5,0,0,0,0,1,0,1,0,0,0,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,,,0,,,0
10018010036,軍功里,,,,,,女,1674,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018010037,建功里,,,,,,計,4878,12,1,0,0,2,0,3,2,0,0,0,2,0,2,0,13,3,1,0,1,1,0,0,0,0,0,5,2,0,0,3,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,2,0,0,0,0
10018010037,建功里,1,1,21,21,2118,男,2441,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010037,建功里,,,,,,女,2437,9,1,0,0,2,0,2,1,0,0,0,1,0,2,0,9,2,0,0,1,1,0,0,0,0,0,4,1,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,,,0,,,0
10018010038,前溪里,,,,,,計,3259,6,0,0,0,0,0,0,0,0,0,0,5,0,1,0,10,1,0,0,2,0,0,0,0,0,0,1,6,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,2,0
10018010038,前溪里,1,1,16,16,1045,男,1662,5,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,0,,,0
10018010038,前溪里,,,,,,女,1597,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,2,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,0
10018010039,水源里,,,,,,計,3770,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,0,0,0,0,1,2,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
10018010039,水源里,1,1,23,23,1264,男,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010039,水源里,,,,,,女,1808,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018010040,千甲里,,,,,,計,2415,4,0,0,0,0,3,0,0,0,0,0,1,0,0,0,7,0,0,2,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0
10018010040,千甲里,1,1,12,12,802,男,1238,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,2,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,,,0,,,0
10018010040,千甲里,,,,,,女,1177,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018010041,埔頂里,,,,,,計,11253,21,1,1,2,3,4,1,1,0,0,0,5,2,1,0,21,1,0,1,2,5,0,1,0,0,0,10,1,0,0,20,21,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,1,3,3,0
10018010041,埔頂里,1,1,25,25,5473,男,5773,10,1,0,2,1,2,0,0,0,0,0,3,0,1,0,12,0,0,1,1,1,0,1,0,0,0,7,1,0,0,9,13,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018010041,埔頂里,,,,,,女,5480,11,0,1,0,2,2,1,1,0,0,0,2,2,0,0,9,1,0,0,1,4,0,0,0,0,0,3,0,0,0,11,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,,,0
10018010042,龍山里,,,,,,計,14427,26,1,6,4,2,3,0,1,0,0,0,7,2,0,0,22,0,3,1,3,1,2,3,0,0,0,5,4,0,0,37,34,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,1,1,1,0
10018010042,龍山里,1,1,18,18,5943,男,7359,8,1,1,2,0,1,0,0,0,0,0,2,1,0,0,12,0,3,0,2,1,2,2,0,0,0,1,1,0,0,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,0
10018010042,龍山里,,,,,,女,7068,18,0,5,2,2,2,0,1,0,0,0,5,1,0,0,10,0,0,1,1,0,0,1,0,0,0,4,3,0,0,17,18,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,0
10018010043,新莊里,,,,,,計,6715,10,1,3,0,2,0,0,0,0,0,0,4,0,0,0,10,0,0,1,1,1,1,2,0,0,0,3,1,0,0,6,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,3,3,0,4,4,0
10018010043,新莊里,1,1,29,29,2734,男,3320,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,3,1,0,0,4,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,,,0,,,0
10018010043,新莊里,,,,,,女,3395,8,1,2,0,1,0,0,0,0,0,0,4,0,0,0,4,0,0,1,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,,,0,,,0
10018010044,仙水里,,,,,,計,6697,12,0,0,2,1,0,1,0,0,0,0,8,0,0,0,9,0,0,2,0,1,0,0,0,0,0,3,2,1,0,8,6,0,0,2,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,1,1,0
10018010044,仙水里,1,1,20,20,3052,男,3367,9,0,0,2,1,0,1,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,3,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010044,仙水里,,,,,,女,3330,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,2,0,1,0,0,0,0,0,2,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018010045,金山里,,,,,,計,6401,19,1,1,1,2,1,0,0,0,0,0,7,6,0,0,15,1,0,3,0,1,0,0,0,0,0,7,3,0,0,7,10,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
10018010045,金山里,1,1,27,27,2872,男,3204,10,1,1,1,1,0,0,0,0,0,0,3,3,0,0,7,1,0,0,0,1,0,0,0,0,0,2,3,0,0,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010045,金山里,,,,,,女,3197,9,0,0,0,1,1,0,0,0,0,0,4,3,0,0,8,0,0,3,0,0,0,0,0,0,0,5,0,0,0,6,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0
10018010046,關東里,,,,,,計,6059,16,0,2,2,0,3,1,0,0,0,0,7,1,0,0,10,0,0,0,0,1,0,1,0,0,0,7,1,0,0,3,13,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,1,0,0,0,0
10018010046,關東里,1,1,22,22,2445,男,2952,11,0,2,1,0,2,1,0,0,0,0,4,1,0,0,7,0,0,0,0,1,0,1,0,0,0,4,1,0,0,1,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,,,0,,,0
10018010046,關東里,,,,,,女,3107,5,0,0,1,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,,,0,,,0
10018010047,科園里,,,,,,計,7933,17,1,0,1,2,1,0,0,0,0,0,10,0,2,0,18,3,1,2,2,0,0,0,0,0,0,5,5,0,0,22,12,0,0,2,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,1,1,0,2,2,0
10018010047,科園里,1,1,26,26,2834,男,4045,9,0,0,0,2,1,0,0,0,0,0,5,0,1,0,9,2,1,1,2,0,0,0,0,0,0,1,2,0,0,10,7,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,,,0,,,0
10018010047,科園里,,,,,,女,3888,8,1,0,1,0,0,0,0,0,0,0,5,0,1,0,9,1,0,1,0,0,0,0,0,0,0,4,3,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,,,0,,,0
10018010048,建華里,,,,,,計,2818,10,0,0,0,0,0,0,0,0,3,0,3,4,0,0,9,1,0,0,0,0,0,0,0,0,0,0,8,0,0,5,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,1,0
10018010048,建華里,1,1,15,15,1103,男,1367,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,0,,,0
10018010048,建華里,,,,,,女,1451,7,0,0,0,0,0,0,0,0,2,0,3,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,0,,,0
10018010049,新光里,,,,,,計,4124,6,0,0,1,0,1,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,2,0,0,0,0,3,7,0,0,11,7,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,2,0,1,1,0
10018010049,新光里,1,1,21,21,1684,男,2080,4,0,0,1,0,1,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,1,0,0,0,0,2,3,0,0,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,0,,,0
10018010049,新光里,,,,,,女,2044,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,4,0,0,8,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,0
10018010050,復興里,,,,,,計,6756,16,2,1,0,3,0,1,0,0,0,0,3,6,0,0,32,2,0,5,4,1,0,0,0,0,0,9,11,0,0,5,8,0,0,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,1,0,2,2,0
10018010050,復興里,1,1,18,18,2552,男,3177,6,0,0,0,1,0,0,0,0,0,0,2,3,0,0,17,0,0,5,2,0,0,0,0,0,0,6,4,0,0,4,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,0,,,0
10018010050,復興里,,,,,,女,3579,10,2,1,0,2,0,1,0,0,0,0,1,3,0,0,15,2,0,0,2,1,0,0,0,0,0,3,7,0,0,1,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,,,0,,,0
10018010051,錦華里,,,,,,計,2458,7,0,0,0,1,0,0,0,0,0,0,4,1,0,1,8,0,1,0,0,0,1,1,0,0,0,3,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10018010051,錦華里,1,1,16,14,1036,男,1150,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,0,1,0,0,0,1,1,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
